id,y_tox,y_sev_tox,y_obs,y_threat,y_insult,y_hate
cd7096255da42cf1,1,0,0,0,0,0
cd710ef7a663178b,1,0,1,0,0,0
cd714ee5c3be1b24,0,0,0,0,0,0
cd71809c09d08c69,0,0,0,0,0,0
cd71da3a1abd5b53,0,0,0,0,0,0
cd7231dd970dfeae,0,0,0,0,0,0
cd72486bf85e7f94,0,0,0,0,0,0
cd72a1dd151b7068,1,1,1,1,1,0
cd7358c21f51d578,0,0,0,0,0,0
cd741890d8000b7f,0,0,0,0,0,0
cd74acd9e9611e05,0,0,0,0,0,0
cd74dc35e0810b0e,0,0,0,0,0,0
cd76323ce9c0470b,1,0,1,0,1,0
cd7706167de46de5,0,0,0,0,0,0
cd77b570c8e6d3b8,0,0,0,0,0,0
cd786f7b67c6f9e6,0,0,0,0,0,0
cd787e437b087002,1,0,0,0,0,0
cd78ab207d729c8e,1,0,1,0,1,1
cd7a9b08f2b1231d,1,0,1,0,1,1
cd7b02c01a31d820,0,0,0,0,0,0
cd7b0a0276ab350d,1,0,1,0,1,0
cd7b4a7b8f9d6c6e,1,0,1,0,1,0
cd7c1a69c16ef4c2,0,0,0,0,0,0
cd7c38856c6c52e1,0,0,0,0,0,0
cd7cc8d16d478b5d,0,0,0,0,0,0
cd7e209e9efd101b,0,0,0,0,0,0
cd7e20e04005cb3f,0,0,0,0,0,0
cd7ea2bcc00a71a6,0,0,0,0,0,0
cd7eb1df38a154d2,0,0,0,0,0,0
cd800ea2f683dbcf,0,0,0,0,0,0
cd807616d1661c3a,1,1,1,0,1,1
cd80ad6df6b90df5,0,0,0,0,0,0
cd8126fa7ff4614d,0,0,0,0,0,0
cd812a9f4e1e48ee,1,0,0,0,1,0
cd815841be79509d,1,0,0,0,0,0
cd819d35d2f53fae,1,0,1,0,1,1
cd838ec70ad129e6,0,0,0,0,0,0
cd839bc35a79d97a,1,1,1,0,1,0
cd847e929257c039,0,0,0,0,0,0
cd8521f104e4222b,0,0,0,0,0,0
cd85326ca9488880,1,0,1,0,1,0
cd85651992e376b6,1,1,1,1,1,1
cd859c05db292cdf,0,0,0,0,0,0
cd86addda7fcc467,0,0,0,0,0,0
cd86b347090f4743,0,0,0,0,0,0
cd8788b9af3cb381,1,0,1,0,1,1
cd87f82f5cd9bda8,0,0,0,0,0,0
cd88b87437bc729f,0,0,0,0,0,0
cd895cc8c882c402,0,0,0,0,0,0
cd89ec5d37cea219,1,0,1,0,1,0
cd8a8c97bf1c74e1,0,0,0,0,0,0
cd8aa7c930f280dc,0,0,0,0,0,0
cd8ac649ea4704f2,0,0,0,0,0,0
cd8b231abcd2359e,0,0,0,0,0,0
cd8bd6db0921eed7,0,0,0,0,0,0
cd8bec889e6e6b62,0,0,0,0,0,0
cd8bee7ee763adbd,0,0,0,0,0,0
cd8cbd9aa0a543d0,0,0,1,0,0,0
cd8cfa04a53ce50a,1,1,1,1,1,1
cd8d90c0231fd6ca,0,0,0,0,0,0
cd8dc44a0a8b7348,0,0,0,0,0,0
cd8ef3095e022fdf,0,0,0,0,0,0
cd8f2dd9dd0ec023,0,0,0,0,0,0
cd91240625c2f0e4,0,0,0,0,0,0
cd914c3f27326e56,0,0,0,0,0,0
cd914fef778b55de,0,0,0,0,0,0
cd920372c0e53e9f,1,0,1,0,0,0
cd92d84edec308be,1,0,0,0,0,0
cd93d3b0d2aa03c5,1,0,0,0,0,0
cd94e2e8d460f446,1,0,0,0,0,0
cd9502d629dbd5df,0,0,0,0,0,0
cd95ba3ea75de12d,1,0,0,0,0,0
cd95dd2a5ed36cea,1,0,0,0,0,0
cd96afffbda12526,0,0,0,0,0,0
cd972121c895a3ed,1,0,0,0,0,0
cd976506f4d3984d,1,0,1,0,0,0
cd9770bcfbabafec,0,0,0,0,0,0
cd97d89430d0250e,1,0,0,0,1,0
cd98573751700223,1,0,1,0,1,0
cd986b85def37882,0,0,0,0,0,0
cd993de8d3cea594,0,0,0,0,0,0
cd994efe9472fc90,1,1,1,1,1,1
cd9a12ccf490458d,0,0,0,0,0,0
cd9abffff83503bb,0,0,0,0,0,0
cd9b121ef3f7e24d,0,0,0,0,0,0
cd9b7f34cbe92bfb,0,0,0,0,0,0
cd9bd33a1bbb0380,0,0,0,0,0,0
cd9bda5c8e751862,1,0,0,0,1,0
cd9c2059506672c2,0,0,0,0,0,0
cd9c20623082f440,0,0,0,0,0,0
cd9c3ba5a8a19738,1,0,1,0,1,0
cd9c6e85f74e4863,1,0,1,0,0,0
cd9cde9921598c6b,0,0,0,0,0,0
cd9d666c0c04e117,1,1,1,1,1,1
cd9d7d4190ce1cc0,1,0,0,0,0,0
cd9d9b7986963a08,1,0,0,0,0,0
cd9dae0b4998871b,1,1,1,1,1,1
cd9df606758ad41b,0,0,0,0,0,0
cd9e0f769c4e01a6,0,0,0,0,0,0
cd9e175cc2f97e82,1,1,1,1,1,1
cd9eac6b6a5f4bca,1,0,1,0,1,0
cd9ee591cc1a5dbe,0,0,0,0,0,0
cd9eec7b1eb1ca86,0,0,0,0,0,0
cd9eff2ed76ac8e5,0,0,0,0,0,0
cd9f17b622ee4c7f,1,0,1,0,1,0
cd9fe52ae8b96125,1,0,1,0,0,0
cda00b4b5872f530,0,0,0,0,0,0
cda020f83d781e7a,0,0,0,0,0,0
cda05b3758d5d769,0,0,0,0,0,0
cda1ac2f4807c64a,0,0,0,0,0,0
cda1bb3351bdf980,1,0,1,0,1,0
cda1f38e8047f536,1,1,1,1,1,1
cda23a49aa4b435a,0,0,0,0,0,0
cda2f144b2e16b5c,1,0,1,0,1,0
cda3e73dc0756905,0,0,0,0,0,0
cda4c931ebf08bb9,0,0,0,0,0,0
cda53470385df9c2,0,0,0,0,0,0
cda6668c02db06bf,1,0,1,0,1,0
cda6d7b1b1e9094b,0,0,0,0,0,0
cda77d4004053bb2,1,0,1,0,1,0
cda7bbf99513cdb0,0,0,0,0,0,0
cda83889aac70519,0,0,0,0,0,0
cda8b47aee14b9ba,0,0,0,0,0,0
cda9a11df6d6af2f,1,1,1,0,1,1
cda9b3670c4bcfb7,0,0,0,0,0,0
cdaa8b1d92d52b51,1,0,1,0,1,0
cdaac358af0a6a4e,0,0,0,0,0,0
cdab360978ef2772,0,0,0,0,0,0
cdab9d71546eb2e8,0,0,0,0,0,0
cdaba73f8309df68,0,0,0,0,0,0
cdac12ff58610a05,1,0,1,1,1,0
cdac5a7b226df24c,0,0,0,0,0,0
cdac6362988f9df1,1,0,1,0,1,0
cdacb21e8f92c8dc,1,0,0,0,1,0
cdacd11d32f48095,0,0,0,0,0,0
cdacdd17e1da2a60,1,1,1,1,1,1
cdad85d34aeaa1f8,0,0,0,0,0,0
cdad92cbbc41b8fd,0,0,0,0,0,0
cdadc5df9f86bc8e,0,0,0,0,0,0
cdade4c382bd94d6,0,0,0,0,0,0
cdadf6c6c28cfbb3,1,0,0,0,0,0
cdaec8eda32f06e7,0,0,0,0,0,0
cdafb14409b6419f,1,0,0,0,0,0
cdb021347b050648,0,0,0,0,0,0
cdb1ea9ccca061e9,1,0,1,0,1,0
cdb1fb9807b13283,1,0,0,0,0,0
cdb243c73fa192ee,0,0,0,0,0,0
cdb25e9b779f838a,1,0,1,0,1,0
cdb340998e2ffbbe,1,0,0,0,0,0
cdb3a2b0344f5b60,0,0,0,0,0,0
cdb3e855090dbeca,1,0,0,0,0,0
cdb4e0990cdd00ee,1,0,0,0,0,0
cdb4f2438e116cef,1,0,0,0,0,0
cdb4ffab72e85ba4,0,0,0,0,0,0
cdb56149fd815935,0,0,0,0,0,0
cdb5721dd7686614,1,0,1,0,1,0
cdb59a4edf5ddc2c,0,0,0,0,0,0
cdb5b9ab8c333916,0,0,0,0,0,0
cdb5d214a95e52a3,0,0,0,0,0,0
cdb607a1ec0693bf,1,0,1,0,1,1
cdb6ea24b5ab015a,0,0,0,0,0,0
cdb701e4c1efccfe,0,0,0,0,0,0
cdb740f7df76a6d1,1,1,1,1,1,1
cdb8d15440a26a0d,0,0,0,0,0,0
cdb8fcaeceb49dd6,0,0,0,0,0,0
cdb972035d014e4e,1,0,0,0,0,0
cdb998356f3cf0d5,1,1,1,1,1,1
cdbb1a0f2e8c7398,0,0,0,0,0,0
cdbb1b1abc596631,1,0,1,0,1,0
cdbb3b510a1a0440,0,0,0,0,0,0
cdbc3c41cc370f67,1,0,1,0,1,1
cdbc5332f92b6c76,1,0,1,0,1,0
cdbcaf841644ab65,1,0,0,0,0,0
cdbd1b33027cad11,1,0,0,0,0,0
cdbd468222a7787d,1,1,1,0,1,1
cdbdb0c14a122867,0,0,0,0,0,0
cdbde15381485c43,0,0,0,0,0,0
cdbdf793206d71d5,0,0,0,0,0,0
cdbebded8d309248,1,0,0,0,0,0
cdbf2ab47c0bfe3c,1,0,0,0,0,0
cdc08371bc8743ae,1,0,1,0,1,1
cdc13a1d72f8de8f,0,0,0,0,0,0
cdc1aea4b0419361,0,0,0,0,0,0
cdc270be2d5d527c,1,0,1,0,1,1
cdc270ebe714d253,0,0,0,0,0,0
cdc294ef7789f157,0,0,0,0,0,0
cdc300d31a80f3fb,1,0,0,0,0,0
cdc441d3a118fd15,0,0,0,0,0,0
cdc461b5ce76d48a,1,0,1,0,0,0
cdc4ae97ea1d50ba,1,0,1,0,1,1
cdc59dcc1bd6811f,0,0,0,0,0,0
cdc5c35ebfde1844,1,1,1,0,1,1
cdc67f1f46494ec4,1,0,1,0,1,1
cdc6b8636b5f386a,1,0,1,0,0,0
cdc70ed35e6ec0b5,1,0,1,0,1,0
cdc71d227d428830,0,0,0,0,0,0
cdc746ee152e2430,1,0,1,0,0,0
cdc766c6e67856a2,1,0,0,0,0,0
cdc802ca82713617,0,0,0,0,0,0
cdc82b855a37a9b1,1,0,1,0,0,0
cdc832d2331f9fd5,1,0,1,0,1,0
cdc8f798e3256b6a,1,0,0,0,0,0
cdc911371fc2ee09,0,0,0,0,0,0
cdc92d25d772058d,1,1,1,0,1,0
cdcb360a5a2d9235,0,0,0,0,0,0
cdcb72d800e06ab3,0,0,0,0,0,0
cdcb77f48b8ceab1,1,0,0,0,0,0
cdcbffe743cdd5fe,1,0,1,0,0,0
cdcc5a129dc7ec29,0,0,0,0,0,0
cdcc8a877deb75b1,0,0,0,0,0,0
cdcca0328f74c2c4,0,0,0,0,0,0
cdccb9b7d08d41a5,1,1,1,1,1,1
cdce78098a8f0fb4,1,0,1,0,1,0
cdce83554b8d32f1,1,0,0,0,1,0
cdcecffb80647c89,1,0,1,0,1,0
cdcfcd4ac5976826,1,1,1,1,1,1
cdd05ee4dda8c45c,1,0,0,0,0,0
cdd07f49c90817ba,1,0,1,0,0,0
cdd0fcb7e8f298fc,0,0,0,0,0,0
cdd273d7a490f2e0,0,0,0,0,0,0
cdd2cb22ed1d12b5,0,0,0,0,0,0
cdd2cc7cebab8f3a,1,0,0,0,1,0
cdd2d13055928934,1,0,0,0,0,0
cdd3403583fcfe51,0,0,0,0,0,0
cdd471629e459dec,0,0,0,0,0,0
cdd53cb48635fbc6,1,0,1,0,1,1
cdd56e13f6d19c93,1,0,0,0,0,0
cdd684efe9a0629a,0,0,0,0,0,0
cdd6d4b1b4f65f87,1,0,0,0,0,0
cdd992b33adee67a,1,1,1,0,1,1
cdda8305d84890fa,0,0,0,0,0,0
cddabcd3fcf4995b,1,0,1,0,1,0
cddb4edddeda491d,1,1,1,1,1,1
cddb6b631beeeb09,1,0,1,0,1,0
cddcbb7ddd24cabd,0,0,1,0,0,0
cddd2d11c63853f4,1,0,1,0,1,0
cddd74fb8c3074e5,1,1,1,0,1,0
cdddc88e15f47805,1,0,1,0,1,1
cdde1fd76465d1a3,0,0,1,0,0,0
cdde3906c1a1eecc,0,0,0,0,0,0
cdde7dcf5566d0ad,0,0,0,0,0,0
cddf54d0a2a19c96,0,0,0,0,0,0
cde0b64d8fc856f5,0,0,0,0,0,0
cde1a8eed9800f1d,0,0,0,0,0,0
cde1a9cd2f213200,0,0,0,0,0,0
cde239face803846,1,0,1,0,1,0
cde272990bf0e990,0,0,0,0,0,0
cde2ba6ca2a16709,0,0,0,0,0,0
cde3aae97cf53b4b,0,0,0,0,0,0
cde4725ed849cd8e,0,0,0,0,0,0
cde4c032a89a9015,1,0,1,0,0,0
cde4fed80a3fbed0,1,0,1,0,1,0
cde50e6121f0810c,1,0,1,0,1,0
cde5e8796dae2440,1,0,1,0,1,0
cde68717d0e6f49d,0,0,0,0,0,0
cde74f73b653b7e8,0,0,0,0,0,0
cde7e87fc7454d48,1,0,0,0,0,0
cde8522b992c1f32,1,0,1,0,0,0
cde8bb516e56503a,0,0,0,0,0,0
cde93b76e6a760e6,0,0,0,0,0,0
cde96f085cd48815,1,0,1,0,1,0
cde97f4decc43a00,1,1,1,1,1,1
cdeb1f6192d28712,1,1,1,1,1,1
cdeb40bab350ca13,1,0,1,1,1,1
cdeb6206684f3af8,0,0,0,0,0,0
cdeb770246baa35e,0,0,0,0,0,0
cdeb921da604b327,1,1,1,0,1,0
cdec215347b0c2bb,0,0,0,0,0,0
cdec354f1128060d,1,0,0,0,0,0
cdec543681d43162,0,0,0,0,0,0
cdec6638b9083124,0,0,0,0,0,0
cded08570defe9c5,0,0,0,0,0,0
cdedd25c7b52148a,1,0,1,0,1,0
cdeec4b0881d69d6,1,1,1,0,1,1
cdef7d96e9f037b4,0,0,0,0,0,0
cdf02ba09eb071d0,0,0,0,0,0,0
cdf1a2a30ab4379b,0,0,0,0,0,0
cdf24b051d126bcc,0,0,0,0,0,0
cdf28f5a8080e1f2,0,0,0,0,0,0
cdf2a9264f9ab0a6,1,1,1,1,1,1
cdf306a8ced55f89,1,1,1,0,1,1
cdf332e408a8d252,0,0,0,0,0,0
cdf3d1f57b0c3f8f,0,0,0,0,1,0
cdf45d4847e82d45,1,0,1,0,1,0
cdf4ebecdb3fa997,1,1,1,0,1,1
cdf51ea21e3fb4a3,1,0,0,0,0,0
cdf71ef509d48f82,1,0,1,0,1,1
cdf7ea05d5c73092,0,0,0,0,0,0
cdf8570697cffb7c,1,1,1,1,1,1
cdf8759f849b732d,0,0,0,0,0,0
cdf8bfc7de425ce0,1,1,1,1,1,1
cdf8f73ee7837d8b,0,0,0,0,0,0
cdf9abdfd90d4894,1,0,1,0,1,0
cdf9af9042aaed38,0,0,0,0,0,0
cdf9e560d3acfa2a,1,1,1,1,1,1
cdfa43883a0863d8,0,0,0,0,0,0
cdfa64387263fbaa,1,0,1,0,1,0
cdfa92e4450a1985,1,0,1,0,1,0
cdfbf8740c02f939,0,0,0,0,0,0
cdfc304df38715cd,0,0,0,0,0,0
cdfc631e66c05ba1,0,0,0,0,0,0
cdfd56580686fe1b,1,0,1,0,0,0
cdfe5e0cd442f719,0,0,0,0,0,0
cdfebdecc1e93806,0,0,0,0,0,0
cdfef411585477ca,0,0,0,0,0,0
cdff1a45454c7335,0,0,0,0,0,0
cdff2490884ad6cf,0,0,0,0,0,0
cdff492efb4fa6a1,1,0,0,0,0,0
ce009594472f28ba,1,0,0,0,0,0
ce00e71eb55344b3,1,0,1,0,1,1
ce00fe061493b6ac,0,0,0,0,0,0
ce018c391eb2a53f,0,0,0,0,0,0
ce02654f46c261a4,1,0,0,0,0,0
ce028cfbf8434fee,0,0,0,0,0,0
ce0293f50b48bb0a,1,1,1,0,1,0
ce0329cddbc6bd9e,0,0,0,0,0,0
ce0408e9237d91a6,0,0,0,0,0,0
ce048a76f455971d,0,0,0,0,0,0
ce04e93ba1749ff7,1,0,1,0,1,0
ce04f63651b18b6d,0,0,0,0,0,0
ce04f929fd040321,0,0,0,0,0,0
ce0543aef47adf51,0,0,0,0,0,0
ce06113f873cf148,0,0,0,0,0,0
ce061534cbef1bef,0,0,0,0,0,0
ce066ab4a852de9d,1,0,0,0,0,0
ce06ac26ab31cb4a,0,0,0,0,0,0
ce07240db9805ef1,0,0,0,0,0,0
ce075c7cff604ac1,1,0,1,0,1,0
ce081c71546c4d00,0,0,0,0,0,0
ce088fe57b851647,0,0,0,0,0,0
ce08b4fc51ccc942,1,0,1,0,1,0
ce092bc053d07959,0,0,0,0,0,0
ce0a545639ec4967,1,0,1,0,1,0
ce0a7b3bb986eb6f,0,0,0,0,0,0
ce0b12ea8e86c193,1,0,0,0,0,0
ce0c7f5cb691574d,0,0,0,0,0,0
ce0c8d7ba35d22c1,0,0,0,0,0,0
ce0d33497135b9d4,0,0,0,0,0,0
ce0e198da975f333,1,0,1,0,1,0
ce0ee565231d10d4,1,0,1,0,1,0
ce0f6ec6e0aad537,1,0,1,0,1,1
ce0f892f6f908560,0,0,0,0,0,0
ce1015c9dc428187,0,0,0,0,0,0
ce103926fa2c9df4,0,0,1,0,1,0
ce10c3ca4d5af341,1,0,1,0,1,0
ce10f31d7907e0a7,0,0,0,0,0,0
ce11d1bf819bdc1f,1,0,1,0,1,0
ce1206098d3921e3,1,0,0,0,0,0
ce122f869f1339ef,1,0,0,0,0,0
ce124b71fcd0c73f,0,0,0,0,0,0
ce129188ebf72373,0,0,0,0,0,0
ce12a70f0924c0a9,1,0,0,0,0,0
ce13672f78fd0776,0,0,0,0,0,0
ce1423d3927518a3,1,1,1,0,1,0
ce1454f28c767379,1,0,1,0,1,0
ce14622177ac2b52,1,1,1,1,1,1
ce159a9d91c6b997,1,0,0,0,0,0
ce15a296b90e01f7,1,0,0,0,1,0
ce15d933ebc437eb,1,0,1,0,1,0
ce164d5a5f5b7f37,0,0,0,0,0,0
ce16675c417916f3,0,0,0,0,0,0
ce16e1442498c93c,0,0,0,0,0,0
ce174169337b3539,0,0,0,0,0,0
ce1747a9fedf2b87,0,0,0,0,0,0
ce174b07d0504f37,0,0,0,0,0,0
ce17f025588580b2,0,0,0,0,0,0
ce1851142a7e98dc,0,0,0,0,0,0
ce19973298b353e7,0,0,0,0,0,0
ce1a26a44fd452d1,1,1,1,0,1,1
ce1ab4c55dd4cd23,0,0,0,0,0,0
ce1abb82dd47c279,0,0,1,0,0,0
ce1b0e280c6a0b1f,0,0,0,0,0,0
ce1b5b26f46480a6,1,0,1,0,0,0
ce1c5ab2247fd29d,1,0,1,0,1,1
ce1cfa5d5f0acaa8,0,0,0,0,0,0
ce1d191239db72f0,1,0,1,0,1,0
ce1de6737f51920e,1,1,1,1,1,1
ce1e60ba212fc87b,1,0,1,0,1,1
ce1f06bde59da81e,1,1,1,1,1,1
ce1f4c4ef3f2171d,1,1,1,1,1,1
ce1f9fca18e13539,0,0,1,0,0,0
ce1ffcb939091adf,0,0,0,0,1,0
ce2044efce910087,0,0,0,0,0,0
ce2094181d3154e7,0,0,0,0,0,0
ce20a485579737ee,0,0,0,0,0,0
ce20d0dbf49d2ea8,0,0,0,0,0,0
ce2168cdae713a43,0,0,0,0,0,0
ce21758a46fe016e,1,0,1,0,1,0
ce21ae7f772591d6,1,1,1,1,1,1
ce2286ce2aeaa868,1,0,0,0,1,0
ce22a63024f525ff,1,0,0,0,1,0
ce22f6d351d612e7,1,0,0,0,0,0
ce2332212289183c,1,0,1,0,0,0
ce23f8ce49257937,0,0,0,0,0,0
ce251fe2238c65e6,1,0,1,0,1,0
ce2589f3b71eff67,0,0,0,0,0,0
ce25ee543de569da,1,0,1,0,1,0
ce26b583c05f3e99,1,0,1,0,0,0
ce270ad2009facb7,0,0,0,0,0,0
ce27c2b1e2dbfb32,0,0,0,0,0,0
ce27e9983c0ea9c5,0,0,0,0,0,0
ce2871e3040b2117,1,1,1,0,1,0
ce288ea1ae3762f8,1,0,1,0,1,0
ce2914174d3ef14a,0,0,0,0,0,0
ce2a09e5afc0e1b3,1,0,1,0,1,0
ce2a17fbc34fba2b,0,0,0,0,0,0
ce2a24cf479ad517,0,0,0,0,0,0
ce2a27baddf30e4e,0,0,0,0,0,0
ce2a6fd5cba94c5f,0,0,0,0,0,0
ce2aac0beb786b94,0,0,0,0,0,0
ce2ac6d200921056,0,0,0,0,0,0
ce2b5d6b1d6c8b39,1,0,0,0,0,0
ce2c50b65c400da4,1,1,1,1,1,1
ce2c93c93ccb31a0,0,0,0,0,0,0
ce2cc141c6ba3456,1,0,1,0,0,0
ce2d41a0bec2f937,0,0,0,0,1,0
ce2d5f7e7c41320b,1,0,1,0,0,0
ce2e642f8c19d9ca,0,0,0,0,0,0
ce2f9561eb0d2740,0,0,0,0,0,0
ce2fd4d8804d70fc,1,0,0,0,1,0
ce2fe55f9c50878f,0,0,0,0,0,0
ce2ff186ef590f9d,1,0,1,0,1,1
ce305159fc13fea5,0,0,0,0,0,0
ce30da65457b3dae,1,0,1,0,1,0
ce30e62236e074fb,1,0,1,0,1,0
ce30f0986511d099,0,0,0,0,0,0
ce30f59517c5026a,0,0,0,0,0,0
ce315addc4dcae6c,1,0,1,0,1,0
ce32110848b699d5,0,0,0,0,0,0
ce32198e086d235b,0,0,0,0,0,0
ce337c6a49050ba1,0,0,0,0,0,0
ce339aaa92d2be8f,0,0,0,0,0,0
ce341668af28723a,1,0,1,0,0,0
ce34638e793cd603,0,0,0,0,0,0
ce35166e4e94bfd7,1,0,1,0,1,0
ce35d15c8d25f05c,0,0,0,0,0,0
ce35d3186ddae6f1,1,1,1,1,1,1
ce36122584f93a9e,0,0,0,0,0,0
ce3622c231f73fcc,0,0,0,0,0,0
ce365d4e7f0e57f8,1,0,1,0,1,0
ce36968965b1c54d,0,0,0,0,0,0
ce37051a2fe7796b,0,0,0,0,0,0
ce370649dd6e6bf6,0,0,0,0,0,0
ce378a39de69e57c,0,0,0,0,0,0
ce38989fc22174b3,0,0,1,0,0,0
ce39010db2a9e7f0,0,0,0,0,0,0
ce39a6b897d276ef,0,0,0,0,0,0
ce39fedab8bfcb1f,0,0,0,0,0,0
ce3a8b771163ef51,1,1,1,0,1,1
ce3abe74be2f015b,0,0,0,0,0,0
ce3b41646c112a5c,0,0,0,0,0,0
ce3bcec39f16c22a,0,0,0,0,0,0
ce3c5a3a60d4d4f6,0,0,0,0,0,0
ce3c75ec6394f7ad,1,0,1,1,1,1
ce3cd813a5e54585,0,0,0,0,0,0
ce3d2d58d06c7a96,0,0,0,0,0,0
ce3d99366788eec2,0,0,0,0,0,0
ce3dcc61f6fe8f70,0,0,0,0,0,0
ce3e0153f0664d4c,1,0,1,0,1,0
ce3e2c4959c1dc0b,1,0,0,0,0,0
ce3eb6b6962cbe70,0,0,0,0,0,0
ce3f5cd605752f66,1,0,0,0,0,0
ce3fff58d90f8cad,1,0,1,0,0,0
ce41a00edeae5d88,0,0,0,0,0,0
ce420344335fbba4,0,0,0,0,0,0
ce428399173299a8,0,0,0,0,0,0
ce42d828ccd720d7,0,0,0,0,0,0
ce42e2e5c9f99acb,0,0,0,0,0,0
ce42edde03c30dc3,0,0,0,0,0,0
ce43e47ea3b70c53,1,0,1,0,1,0
ce44a746cb22b310,0,0,0,0,0,0
ce44b8d4e5e37fe2,1,0,1,0,0,0
ce44c1b960a3b9f6,0,0,0,0,0,0
ce44d581cfac1507,0,0,0,0,0,0
ce4538e64d51eaff,0,0,0,0,0,0
ce455edd48b8f830,0,0,0,0,0,0
ce457c6d31ad1fe8,0,0,0,0,0,0
ce45dc6fd4a42e99,0,0,0,0,0,0
ce45ff29d9506c94,1,0,1,0,1,1
ce4669eebb84814e,1,1,1,0,1,1
ce47add4250744c7,1,0,1,0,1,0
ce48139c5332ee05,0,0,0,0,0,0
ce484c90a9348c8a,0,0,0,0,0,0
ce48c85cdbe74aff,1,0,1,0,1,0
ce48ea3d383fb33d,0,0,0,0,0,0
ce48fdeec54bb299,1,1,1,1,1,1
ce497347286551c0,0,0,0,0,0,0
ce4979be808b93d0,1,0,1,0,0,0
ce49a022022103f1,1,0,1,0,1,0
ce49bf0d22b4c1d4,1,0,1,0,1,0
ce4a6436694d2e3c,1,1,1,1,1,1
ce4aeb93d832ff64,1,0,1,0,1,0
ce4af661fdf63eb0,0,0,0,0,0,0
ce4b83bfaf960c33,1,1,1,1,1,1
ce4bd34b95dcef00,1,1,1,0,1,0
ce4c118c36239cf9,1,0,0,0,0,0
ce4c5897d8355fec,1,0,1,0,0,0
ce4ca8c8c655d61d,0,0,0,0,0,0
ce4cb6cb941cf14d,1,0,1,0,0,0
ce4d5be52310876e,0,0,0,0,0,0
ce4d9da4889d04ca,0,0,0,0,0,0
ce4dc43f7f3379e7,1,0,0,0,0,0
ce4dd360edf489ba,1,0,1,0,0,0
ce4efae35524b739,1,0,1,0,1,1
ce514fa96062da5c,0,0,0,0,0,0
ce517f7bd5277238,1,1,1,1,1,1
ce518b1eb9583b95,1,0,0,0,1,0
ce52b882d1e5a926,0,0,0,0,0,0
ce533ff0f40b1cbc,0,0,0,0,0,0
ce534bfebb4f422a,1,0,1,1,1,0
ce53ad854a00750d,1,0,0,0,1,0
ce53b3caf1a20cdb,0,0,0,0,0,0
ce5410cc777a0412,1,0,1,0,1,0
ce543ddf6cb3ff1f,0,0,0,0,0,0
ce5449231d978f89,0,0,0,0,0,0
ce54565251f4937c,0,0,0,0,0,0
ce5474201ad22108,0,0,0,0,0,0
ce554b65207ad432,0,0,0,0,0,0
ce55b98cf7775be5,1,1,1,0,1,1
ce56046190f289cc,1,0,1,0,1,0
ce562414c201a27a,0,0,0,0,0,0
ce564c7c60626f9a,1,0,0,0,0,0
ce56ccabffc21bb3,0,0,0,0,0,0
ce56e261cc215cc2,0,0,0,0,0,0
ce583ddc098f4be2,1,0,0,0,0,0
ce58d3b934f4a7ed,1,1,1,1,1,1
ce59548d74a29924,1,0,1,0,1,0
ce595c014a5d4419,0,0,0,0,0,0
ce59a56cb9377bf1,1,1,1,0,1,1
ce59b86840ba4a6b,1,0,0,0,0,0
ce5a5b7aa589973e,1,0,0,0,0,0
ce5aa7943b0a4d1e,0,0,0,0,0,0
ce5abd0e6963f41d,0,0,0,0,0,0
ce5b1426bcedb7e4,0,0,0,0,0,0
ce5b14c7ce716e81,1,0,0,0,0,0
ce5b9b90b02d54ca,0,0,0,0,0,0
ce5c0ea484fdc2dd,1,0,0,0,0,0
ce5ca8fcd3d8a711,1,1,1,1,1,1
ce5cf37dc8ff04ea,0,0,0,0,0,0
ce5d5eef02ab4e5a,0,0,0,0,0,0
ce5d86412cd224b1,1,0,1,0,1,1
ce5d9c95c86f09c6,0,0,0,0,0,0
ce5dcee7d8e50a73,0,0,0,0,0,0
ce5e9d6b16c35965,0,0,0,0,0,0
ce5edf493d0ea919,1,0,0,0,0,0
ce5effedd5764116,1,1,1,0,1,1
ce5ff5fee03d8cc7,0,0,0,0,0,0
ce6099bfd455c1b9,0,0,0,0,0,0
ce60b33442d87775,1,0,1,0,1,0
ce60d329f795d0fb,0,0,0,0,0,0
ce615d173ee327b8,1,0,0,0,0,0
ce61b850250bd117,0,0,0,0,0,0
ce61f404acce45ef,0,0,0,0,0,0
ce62333a95c35edf,0,0,0,0,0,0
ce63541a228f1d17,1,0,0,0,1,0
ce63bb3d16c6fdc0,1,0,1,0,0,0
ce63c5797a48d0fc,0,0,0,0,0,0
ce651326d5ac1201,0,0,0,0,0,0
ce65a6dc751fad83,1,1,1,1,1,1
ce65bf973a8e6cd2,0,0,0,0,0,0
ce66668cfe74bab3,0,0,0,0,0,0
ce668a3bc0858de1,0,0,0,0,0,0
ce674d1478937a29,1,1,1,1,1,1
ce68edb15bb1bbdc,1,0,0,0,0,0
ce6a48750023a235,0,0,0,0,0,0
ce6b1855bdb5545c,0,0,0,0,0,0
ce6b44ef1143e3c9,1,0,1,0,0,0
ce6ba602f7c8cf01,1,0,1,0,1,1
ce6bdc5e3906150d,1,0,1,0,1,0
ce6c024332465134,1,1,1,1,1,1
ce6db39ec9c83edd,0,0,0,0,0,0
ce6e134999736ae9,0,0,0,0,0,0
ce6ed3594dbcc80b,0,0,0,0,0,0
ce6f4f1476fc71d2,1,0,1,0,1,0
